연도,시군구명,항목명,산출액,중간투입액,부가가치,고정자본소모,지역내순생산,기타생산세(기타생산보조금 공제),지역내요소소득,산출액(2015년 기준년 연쇄가격),부가가치(2015년 기준년 연쇄가격)
2021,상주시,부동산업,138920,44660,94260,31930,62329,6278,56052,129757,89474
2021,상주시,사업서비스업,215555,88014,127542,15208,112333,173,112160,210924,117224
2021,상주시,"공공행정,국방및사회보장 행정",540423,128140,412283,255996,156287,5,156282,477395,357867
2021,상주시,교육서비스업(정부),252852,67951,184901,25507,159394,106,159288,215820,162580
2021,상주시,보건업 및 사회복지서비스업,354939,168012,186927,44853,142074,6,142080,329340,172044
2021,상주시,"예술, 스포츠 및 여가관련 서비스",144410,72407,72003,15310,56693,2390,54303,129419,61931
2021,문경시,총부가가치(기초가격),3651465,1884763,1766702,460165,1306537,25527,1281010,3376967,1626065
2021,문경시,"농업,어업 및 임업",516398,197232,319166,39689,279477,15133,264344,503836,302992
2021,문경시,광업,20085,11190,8895,1451,7444,26,7418,18585,9385
2021,문경시,제조업,1100159,783413,316745,105040,211705,1674,210032,1035403,302887
2021,문경시,전기가스증기및공기조절업,31965,23755,8209,5546,2663,134,2529,32604,14185
2021,문경시,건설업,288180,174462,113718,5778,107940,382,107558,242386,90295
2021,문경시,도매및소매업,146333,72503,73830,5767,68063,1358,66705,141614,73370
2021,문경시,운수및창고업,76477,47232,29245,12774,16471,121,16351,72069,29667
2021,문경시,숙박 및 음식점업,156915,111283,45631,5433,40198,298,39900,137166,40174
2021,문경시,정보통신업,49241,27953,21289,10809,10480,52,10428,52906,26645
2021,문경시,금융 및 보험업,110851,47589,63262,4987,58275,1140,57135,104062,57403
2021,문경시,부동산업,81692,23837,57856,19516,38340,3705,34635,77483,55797
2021,문경시,사업서비스업,81828,34306,47522,3520,44002,75,43926,68010,37634
2021,문경시,"공공행정,국방및사회보장 행정",384352,82716,301636,177296,124340,4,124336,338985,261532
2021,문경시,교육서비스업(정부),206183,52857,153325,21173,132152,42,132110,187109,137179
2021,문경시,보건업 및 사회복지서비스업,256122,119025,137098,24409,112689,2,112691,238108,126858
2021,문경시,"예술, 스포츠 및 여가관련 서비스",144685,75410,69275,16977,52299,1385,50914,127450,58396
2021,경산시,총부가가치(기초가격),19956245,12090125,7866120,2076738,5789382,85690,5703692,18861817,7495370
2021,경산시,"농업,어업 및 임업",377586,165821,211765,27592,184173,2744,181428,291466,148773
2021,경산시,광업,32633,18655,13978,2465,11512,42,11470,30197,14868
2021,경산시,제조업,9901461,7050743,2850717,945363,1905354,15063,1890292,9318661,2725991
2021,경산시,전기가스증기및공기조절업,1123431,927735,195695,139296,56399,4715,51685,1274797,349129
2021,경산시,건설업,1473555,896728,576827,28993,547834,1952,545883,1241238,463143
2021,경산시,도매및소매업,662810,331871,330940,25821,305119,6152,298967,641755,329368
2021,경산시,운수및창고업,554286,346513,207773,86765,121008,875,120133,518549,208159
2021,경산시,숙박 및 음식점업,627602,463451,164151,9277,154874,1192,153682,542783,141482
2021,경산시,정보통신업,306333,143354,162979,62498,100481,359,100122,315805,179799
2021,경산시,금융 및 보험업,421599,150470,271130,22377,248752,4356,244396,410180,264969
2021,경산시,부동산업,845071,226873,618198,221212,396987,38361,358625,808943,600627
2021,경산시,사업서비스업,996282,437576,558705,51722,506983,967,506016,994741,522144
2021,경산시,"공공행정,국방및사회보장 행정",590312,122733,467579,241265,226314,6,226309,518761,403676
2021,경산시,교육서비스업(정부),872509,229558,642951,94834,548117,343,547775,958464,691479
2021,경산시,보건업 및 사회복지서비스업,626582,297364,329218,54101,275117,137,274980,583690,303390
2021,경산시,"예술, 스포츠 및 여가관련 서비스",544191,280679,263512,63156,200356,8427,191930,398644,175919
2021,군위군,총부가가치(기초가격),1996582,1052070,944512,253032,691480,10550,680930,1812753,839538
2021,군위군,"농업,어업 및 임업",301666,125265,176401,22881,153521,186,153334,263659,145585
2021,군위군,광업,25022,14653,10370,1970,8400,33,8367,23154,11121
2021,군위군,제조업,613469,436846,176623,58572,118051,933,117118,577360,168895
2021,군위군,전기가스증기및공기조절업,17705,13158,4547,3072,1475,74,1401,18059,7857
2021,군위군,건설업,206374,123534,82840,4309,78532,273,78258,173804,65317
2021,군위군,도매및소매업,70711,35819,34892,2719,32173,656,31517,68428,34713
2021,군위군,운수및창고업,49888,30275,19612,9075,10537,79,10458,47134,19498
2021,군위군,숙박 및 음식점업,63778,47336,16442,1080,15362,121,15241,55234,14031
2021,군위군,정보통신업,19186,10659,8527,3908,4619,19,4601,19781,10266
2021,군위군,금융 및 보험업,26102,7418,18684,1219,17464,238,17226,24418,17177
2021,군위군,부동산업,125510,49867,75643,15388,60255,5701,54555,114874,71017
2021,군위군,사업서비스업,32640,12040,20600,1661,18939,26,18913,27463,16295
2021,군위군,"공공행정,국방및사회보장 행정",218926,51728,167198,102890,64308,2,64306,193453,145265
2021,군위군,교육서비스업(정부),45066,12385,32680,4345,28336,22,28313,32166,22763
2021,군위군,보건업 및 사회복지서비스업,82374,34824,47549,7417,40133,54,40187,77218,44537
2021,군위군,"예술, 스포츠 및 여가관련 서비스",98167,46263,51904,12527,39377,2241,37136,91147,44715
2021,의성군,총부가가치(기초가격),2705060,1302815,1402245,385057,1017188,5261,1011928,2390078,1195918
2021,의성군,"농업,어업 및 임업",717315,291941,425373,55002,370372,2842,373214,584674,320719
2021,의성군,광업,1036,607,429,82,348,1,347,,
2021,의성군,제조업,510351,363417,146935,48727,98208,776,97431,480312,140506
2021,의성군,전기가스증기및공기조절업,23910,17769,6141,4149,1992,100,1892,24388,10610
2021,의성군,건설업,259360,156220,103140,5246,97894,343,97550,219190,81007
2021,의성군,도매및소매업,110973,56835,54139,4213,49925,1030,48895,107403,53907
2021,의성군,운수및창고업,59538,37834,21704,8456,13248,94,13154,55311,21788
2021,의성군,숙박 및 음식점업,62798,46098,16700,1251,15449,119,15330,54442,14591
2021,의성군,정보통신업,47271,25321,21950,8929,13021,42,12979,48349,25520
2021,의성군,금융 및 보험업,47271,16213,31058,2307,28751,488,28263,44147,28220
2021,의성군,부동산업,35052,9992,25060,9256,15804,1583,14220,33229,24106
2021,의성군,사업서비스업,58361,24902,33459,3628,29831,39,29792,50429,27416
2021,의성군,"공공행정,국방및사회보장 행정",393420,96594,296826,190939,105886,4,105883,347353,257746
2021,의성군,교육서비스업(정부),99766,25311,74454,9766,64689,11,64678,75321,55773
2021,의성군,보건업 및 사회복지서비스업,140813,67606,73206,17178,56029,10,56018,130970,67561
2021,의성군,"예술, 스포츠 및 여가관련 서비스",137825,66154,71672,15929,55743,3461,52282,125126,62287
2021,청송군,총부가가치(기초가격),1277478,553656,723823,191733,532089,355,531734,1161290,642131
2021,청송군,"농업,어업 및 임업",277139,88922,188217,22996,165222,1805,167026,281736,176330
2021,청송군,광업,14914,8733,6181,1174,5006,20,4987,13800,6628
2021,청송군,제조업,65822,46871,18951,6284,12666,100,12566,61948,18122
2021,청송군,전기가스증기및공기조절업,11072,8229,2844,1921,923,46,876,11294,4914
2021,청송군,건설업,208774,124266,84508,4360,80148,276,79871,176016,67389
2021,청송군,도매및소매업,54334,27767,26567,2068,24499,504,23995,52587,26450
2021,청송군,운수및창고업,23904,14430,9474,4455,5019,38,4981,22706,9471
2021,청송군,숙박 및 음식점업,72043,50416,21627,3084,18543,137,18406,62896,19062
2021,청송군,정보통신업,20918,11469,9449,4188,5260,20,5241,21300,10609
2021,청송군,금융 및 보험업,17246,4781,12465,869,11595,173,11422,16013,11380
2021,청송군,부동산업,14925,3915,11010,4164,6846,668,6178,14320,10718
2021,청송군,사업서비스업,41666,12938,28729,1089,27640,36,27604,36042,23510
2021,청송군,"공공행정,국방및사회보장 행정",232635,55906,176729,109804,66925,2,66923,202188,149040
2021,청송군,교육서비스업(정부),61641,16434,45207,6151,39056,23,39034,50422,38801
2021,청송군,보건업 및 사회복지서비스업,91226,38867,52358,8804,43554,59,43613,84963,48915
2021,청송군,"예술, 스포츠 및 여가관련 서비스",69221,39713,29508,10322,19187,176,19011,53788,21825
2021,영양군,총부가가치(기초가격),774330,299849,474481,137857,336624,3826,332798,678154,405354
2021,영양군,"농업,어업 및 임업",167541,50442,117099,13962,103137,2699,100438,156627,102539
2021,영양군,광업,141,83,58,11,47,0,47,,
2021,영양군,제조업,57877,41213,16663,5526,11137,88,11049,54470,15934
2021,영양군,전기가스증기및공기조절업,5949,4421,1528,1032,496,25,471,6068,2640
2021,영양군,건설업,125648,75472,50176,2563,47614,166,47447,105365,40246
2021,영양군,도매및소매업,19163,9674,9489,740,8749,178,8571,18539,9433
2021,영양군,운수및창고업,5280,3363,1917,740,1177,8,1169,4897,1917
2021,영양군,숙박 및 음식점업,19275,13863,5411,481,4930,37,4894,16840,4797
2021,영양군,정보통신업,14318,7791,6527,2800,3727,13,3714,15081,7886
2021,영양군,금융 및 보험업,18666,4573,14093,993,13100,192,12909,17354,12988
2021,영양군,부동산업,7191,1816,5375,2071,3304,322,2982,6936,5267
2021,영양군,사업서비스업,60115,22609,37507,3522,33984,56,33928,35193,22438
2021,영양군,"공공행정,국방및사회보장 행정",191778,35152,156626,94338,62289,2,62287,169397,136069
2021,영양군,교육서비스업(정부),45712,11828,33884,4531,29353,10,29343,36354,26532
2021,영양군,보건업 및 사회복지서비스업,25128,11600,13528,3432,10096,10,10106,23318,12576
2021,영양군,"예술, 스포츠 및 여가관련 서비스",10547,5949,4598,1115,3483,40,3443,7623,2976
2021,영덕군,총부가가치(기초가격),1682171,809782,872389,235150,637239,5366,631873,1499472,773466
2021,영덕군,"농업,어업 및 임업",239117,111023,128094,17368,110726,451,111177,205855,114687
2021,영덕군,광업,28591,16729,11863,2246,9617,37,9579,26424,12672
2021,영덕군,제조업,153899,109590,44309,14694,29615,234,29381,144840,42370
2021,영덕군,전기가스증기및공기조절업,15662,11639,4022,2717,1305,66,1239,15975,6950
2021,영덕군,건설업,328560,197476,131084,6626,124459,435,124023,276991,103638
2021,영덕군,도매및소매업,70370,35120,35249,2751,32498,653,31845,68101,35044
2021,영덕군,운수및창고업,13832,8582,5251,2256,2994,22,2972,13028,5316
2021,영덕군,숙박 및 음식점업,113145,77736,35409,5623,29785,215,29571,99127,31522
2021,영덕군,정보통신업,29022,16424,12598,6071,6527,30,6497,29450,15243
2021,영덕군,금융 및 보험업,25479,8303,17176,1263,15913,263,15650,23915,15667
2021,영덕군,부동산업,45660,13789,31871,12275,19596,2077,17519,42680,30103
2021,영덕군,사업서비스업,38867,17455,21413,2803,18610,27,18584,33978,17873
2021,영덕군,"공공행정,국방및사회보장 행정",274641,56442,218200,123567,94633,3,94630,242154,189029
2021,영덕군,교육서비스업(정부),91691,26505,65185,8949,56236,71,56166,69304,51362
2021,영덕군,보건업 및 사회복지서비스업,103981,49610,54370,10644,43726,13,43713,97023,50231
2021,영덕군,"예술, 스포츠 및 여가관련 서비스",109654,53358,56296,15297,40999,1673,39327,104808,50066
2021,청도군,총부가가치(기초가격),2270062,1109323,1160739,316231,844508,13689,830819,2092130,1049438
2021,청도군,"농업,어업 및 임업",427979,144637,283342,34599,248742,5606,243136,363476,222658
2021,청도군,광업,6476,3792,2684,510,2174,8,2165,5993,2878
2021,청도군,제조업,542291,386160,156130,51776,104354,825,103529,510371,149299
2021,청도군,전기가스증기및공기조절업,26533,19719,6814,4604,2211,111,2099,27064,11774
2021,청도군,건설업,155903,93922,61982,3118,58864,206,58658,131456,49190
2021,청도군,도매및소매업,88784,44769,44015,3432,40583,824,39759,85902,43765
2021,청도군,운수및창고업,44013,27644,16368,6709,9659,69,9589,40955,16079
2021,청도군,숙박 및 음식점업,125206,88193,37012,5031,31982,238,31744,109440,32532
2021,청도군,정보통신업,35187,19512,15675,6945,8730,34,8696,37583,19269
2021,청도군,금융 및 보험업,35726,9167,26559,1854,24705,364,24342,32509,24115
2021,청도군,부동산업,49717,13213,36505,13408,23096,2252,20845,47527,35310
2021,청도군,사업서비스업,128305,54098,74208,13647,60560,104,60456,109141,60678
2021,청도군,"공공행정,국방및사회보장 행정",247379,51431,195947,120785,75162,2,75160,218788,170391
2021,청도군,교육서비스업(정부),87324,23442,63881,8948,54934,38,54896,78865,60953
2021,청도군,보건업 및 사회복지서비스업,110764,53113,57651,12540,45111,8,45102,103006,53176
2021,청도군,"예술, 스포츠 및 여가관련 서비스",158476,76511,81964,28323,53641,2998,50643,165483,83174
2021,고령군,총부가가치(기초가격),4183603,2572222,1611381,472466,1138914,7494,1131420,3823744,1449430
2021,고령군,"농업,어업 및 임업",420145,169460,250685,32389,218297,2427,220724,331523,178836
2021,고령군,광업,15182,8890,6292,1195,5096,20,5077,14049,6747
2021,고령군,제조업,2688479,1914442,774037,256688,517348,4090,513259,2530235,740171
2021,고령군,전기가스증기및공기조절업,69233,51452,17781,12013,5768,291,5478,70617,30723
2021,고령군,건설업,153285,92830,60454,3080,57374,203,57171,129147,47647
2021,고령군,도매및소매업,107083,55983,51101,3967,47134,994,46140,103604,50916
2021,고령군,운수및창고업,77078,47352,29726,13223,16503,122,16382,72608,29987
2021,고령군,숙박 및 음식점업,49812,36653,13160,909,12251,95,12156,43167,11502
2021,고령군,정보통신업,24344,13593,10751,5000,5750,25,5726,25696,13018
2021,고령군,금융 및 보험업,23402,5874,17528,1234,16295,240,16055,20128,15636
2021,고령군,부동산업,51431,16722,34710,10494,24216,2300,21916,48596,33506
2021,고령군,사업서비스업,40067,13816,26251,1755,24496,35,24461,34437,21794
2021,고령군,"공공행정,국방및사회보장 행정",206539,37577,168962,101443,67519,2,67517,182778,147022
2021,고령군,교육서비스업(정부),67801,17560,50241,6830,43411,16,43395,57375,41614
2021,고령군,보건업 및 사회복지서비스업,70152,32383,37769,7840,29928,9,29938,65431,34906
2021,고령군,"예술, 스포츠 및 여가관련 서비스",119568,57635,61934,14407,47526,1500,46027,89171,41327
2021,성주군,총부가가치(기초가격),5522379,3210440,2311939,610917,1701022,885,1700136,5104491,2074607
2021,성주군,"농업,어업 및 임업",932541,297358,635182,77784,557399,10191,567589,892341,551753
2021,성주군,광업,24625,14346,10279,1922,8357,32,8325,22787,11004
2021,성주군,제조업,3143083,2238162,904921,300093,604829,4781,600047,2958081,865328
2021,성주군,전기가스증기및공기조절업,57139,42464,14675,9914,4761,240,4521,58281,25356
